switch-new.4np;Fa1/0/34;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/35;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/36;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/37;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/38;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/39;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/40;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/41;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/42;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/43;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/44;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/45;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Fa1/0/46;Enabled;static access;static access;negotiate;native;81 (APmgmt);1 (default);none ;ALL
switch-new.4np;Fa1/0/47;Enabled;static access;static access;negotiate;native;81 (APmgmt);1 (default);none ;ALL
switch-new.4np;Fa1/0/48;Enabled;static access;static access;negotiate;native;81 (APmgmt);1 (default);none ;ALL
switch-new.4np;Gi1/0/1;Enabled;trunk;trunk (member of bundle Po1);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch-new.4np;Gi1/0/2;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Gi1/0/3;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.4np;Gi1/0/4;Enabled;trunk;down (suspended member of bundle Po2);dot1q;;1 (default);1 (default);none ;2-100
switch-new.4np;;Enabled;trunk;trunk;dot1q;dot1q;1 (default);1 (default);none ;2-100
switch-new.4np;;Enabled;trunk;down;dot1q;;unassigned;0 (Inactive);none ;2-100
switch-new.5np;Fa1/0/1;Enabled;static access;static access;negotiate;native;44 (siemenes_reg);1 (default);none ;ALL
switch-new.5np;Fa1/0/2;Enabled;static access;down;negotiate;;44 (siemenes_reg);1 (default);none ;ALL
switch-new.5np;Fa1/0/3;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch-new.5np;Fa1/0/4;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch-new.5np;Fa1/0/5;Enabled;static access;static access;negotiate;native;51 (VOIP);1 (default);none ;ALL
switch-new.5np;Fa1/0/6;Enabled;trunk;trunk;dot1q;dot1q;1 (default);1 (default);none ;15,16,41,47
switch-new.5np;Fa1/0/7;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/8;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/9;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/10;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch-new.5np;Fa1/0/11;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch-new.5np;Fa1/0/12;Enabled;static access;down;negotiate;;51 (VOIP);1 (default);none ;ALL
switch-new.5np;Fa1/0/13;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/14;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/15;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/16;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/17;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/18;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/19;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/20;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/21;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/22;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/23;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/24;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Fa1/0/25;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/26;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/27;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/28;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/29;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/30;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/31;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/32;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/33;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/34;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/35;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/36;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/37;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/38;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/39;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/40;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/41;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/42;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/43;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/44;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/45;Enabled;static access;static access;negotiate;native;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/46;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/47;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Fa1/0/48;Enabled;static access;down;negotiate;;47 (manazment_mlyny_l2);1 (default);none ;ALL
switch-new.5np;Gi1/0/1;Enabled;trunk;trunk (member of bundle Po1);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch-new.5np;Gi1/0/2;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch-new.5np;Gi1/0/3;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch-new.5np;Gi1/0/4;Enabled;trunk;trunk (member of bundle Po2);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch-new.5np;;Enabled;trunk;trunk;dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.16;Fa2/0/1;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/2;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/3;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/4;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/5;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/6;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/7;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/8;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/9;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/10;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/11;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/12;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/13;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/14;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/15;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/16;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/17;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/18;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/19;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/20;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/21;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/22;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/23;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/24;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/25;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/26;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/27;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/28;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/29;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/30;Enabled;static access;down;negotiate;;16 (DohladKamery);1 (default);none ;ALL
switch0.16;Fa2/0/31;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/32;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/33;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/34;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.16;Fa2/0/35;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/36;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/37;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/38;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/39;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/40;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/41;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/42;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/43;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/44;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/45;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/46;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Fa2/0/47;Enabled;static access;down;negotiate;;18 (ParkingSystem);1 (default);none ;ALL
switch0.16;Fa2/0/48;Enabled;static access;static access;negotiate;native;18 (ParkingSystem);1 (default);none ;ALL
switch0.16;Gi2/0/1;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Gi2/0/2;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.16;Gi2/0/3;Enabled;trunk;trunk (member of bundle Po2);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.16;Gi2/0/4;Enabled;trunk;trunk (member of bundle Po2);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.16;;Enabled;trunk;down;dot1q;;unassigned;0 (Inactive);none ;2-100,984
switch0.16;;Enabled;trunk;trunk;dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.22;Fa1/0/1;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/2;Enabled;static access;static access;negotiate;native;51 (VOIP);1 (default);none ;ALL
switch0.22;Fa1/0/3;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/4;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/5;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/6;Enabled;static access;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa1/0/7;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/8;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/9;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/10;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/11;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/12;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/13;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/14;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/15;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/16;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/17;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/18;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/19;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/20;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/21;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/22;Enabled;static access;static access;negotiate;native;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/23;Enabled;static access;down;negotiate;;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/24;Enabled;static access;down;negotiate;;16 (DohladKamery);1 (default);none ;ALL
switch0.22;Fa1/0/25;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/26;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/27;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/28;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/29;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/30;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/31;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/32;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/33;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/34;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/35;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/36;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/37;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/38;Enabled;static access;static access;negotiate;native;41 (SALTO-SKV);1 (default);none ;ALL
switch0.22;Fa1/0/39;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/40;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/41;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/42;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa1/0/43;Enabled;static access;static access;negotiate;native;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Fa1/0/44;Enabled;static access;static access;negotiate;native;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Fa1/0/45;Enabled;static access;down;negotiate;;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Fa1/0/46;Enabled;static access;down;negotiate;;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Fa1/0/47;Enabled;static access;down;negotiate;;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Fa1/0/48;Enabled;static access;down;negotiate;;18 (ParkingSystem);1 (default);none ;ALL
switch0.22;Gi1/0/1;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Gi1/0/2;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Gi1/0/3;Enabled;trunk;trunk (member of bundle Po1);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.22;Gi1/0/4;Enabled;trunk;trunk (member of bundle Po1);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.22;Fa2/0/1;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/2;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/3;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/4;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/5;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/6;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/7;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/8;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/9;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/10;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/11;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/12;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/13;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/14;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/15;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/16;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/17;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/18;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/19;Enabled;private-vlan host;private-vlan host;negotiate;native;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/20;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/21;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/22;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/23;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/24;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/25;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/26;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/27;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/28;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/29;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/30;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/31;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/32;Enabled;private-vlan host;down;negotiate;;1 (default);1 (default);13 (Najomcovia-primarna) 12 (Najomcovia) ;ALL
switch0.22;Fa2/0/33;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/34;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/35;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/36;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/37;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/38;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/39;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/40;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/41;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/42;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/43;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/44;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/45;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/46;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/47;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Fa2/0/48;Enabled;static access;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Gi2/0/1;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Gi2/0/2;Enabled;dynamic auto;down;negotiate;;1 (default);1 (default);none ;ALL
switch0.22;Gi2/0/3;Enabled;trunk;trunk (member of bundle Po2);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.22;Gi2/0/4;Enabled;trunk;trunk (member of bundle Po2);dot1q;dot1q;1 (default);1 (default);none ;2-100
switch0.22;;Enabled;trunk;trunk;dot1q;dot1q;1 (default);1 (default);none ;2-100
switch1.03;Fa1/0/1;Enabled;static access;static access;negotiate;native;81 (APmgmt);1 (default);none ;ALL
switch1.03;Fa1/0/2;Enabled;static access;static access;negotiate;native;81 (APmgmt);1 (default);none ;ALL
